ObjectID,Name,OriginID,DestinationID,DestinationRank,Total_Meters
6422,3390 - 2502,3390,2502,31,1409.540466838345500
6423,3390 - 2569,3390,2569,32,1472.080085536355200
6424,3390 - 2549,3390,2549,33,1497.635116988846700
6425,3390 - 2542,3390,2542,34,1593.863695023692300
6426,3390 - 4048,3390,4048,35,1639.369603732479400
6427,3390 - 2566,3390,2566,36,1648.072069223569500
6428,3390 - 2568,3390,2568,37,1707.879530727221400
6429,3390 - 2707,3390,2707,38,1733.688031456667400
6430,3390 - 2540,3390,2540,39,1761.753786015999400
6431,3390 - 4057,3390,4057,40,1792.454956032743400
6432,3390 - 3687,3390,3687,41,1856.128221472804600
6433,3390 - 2567,3390,2567,42,1914.538732391209400
6434,3390 - 2570,3390,2570,43,1952.404581348201200
6435,3390 - 3798,3390,3798,44,2086.065617989066100
6436,3390 - 2503,3390,2503,45,2103.300326222689800
6437,3390 - 2575,3390,2575,46,2111.216780774831000
6438,3390 - 3292,3390,3292,47,2117.953136624326800
6439,3390 - 4052,3390,4052,48,2120.434625777564200
6440,3390 - 3797,3390,3797,49,2186.986756492622100
6441,3390 - 2547,3390,2547,50,2217.060309275667400
6442,3390 - 2822,3390,2822,51,2331.104597079941400
6443,3390 - 2504,3390,2504,52,2367.248143579172400
6444,3390 - 4055,3390,4055,53,2376.498763540500500
6445,3390 - 3799,3390,3799,54,2386.507381662728200
6446,3390 - 2548,3390,2548,55,2418.331352192443300
6447,3390 - 4050,3390,4050,56,2500.295744882836100
6448,3390 - 4059,3390,4059,57,2505.318504225145700
6449,3390 - 4054,3390,4054,58,2664.783658527048800
6450,3390 - 2711,3390,2711,59,2699.421587292988100
6451,3390 - 3792,3390,3792,60,2725.881952972494700
6452,3390 - 2544,3390,2544,61,2766.272209728326300
6453,3390 - 3794,3390,3794,62,2819.209323880591500
6454,3390 - 3841,3390,3841,63,2827.419518551159900
6455,3390 - 3795,3390,3795,64,2961.818396923038100
6456,3390 - 3686,3390,3686,65,3024.848070471300600
6457,3390 - 3838,3390,3838,66,3096.522376151465300
6458,3390 - 3293,3390,3293,67,3136.601768064709600
6459,3390 - 3790,3390,3790,68,3343.827432777071900
6460,3390 - 2823,3390,2823,69,3387.081104141671400
6461,3390 - 3377,3390,3377,70,3470.144879904401500
6462,3390 - 3793,3390,3793,71,3485.952468887209800
6463,3390 - 2574,3390,2574,72,3509.011257043849600
6464,3390 - 2572,3390,2572,73,3869.305050454550800
6465,3390 - 4061,3390,4061,74,4002.852784471997000
6466,3390 - 4058,3390,4058,75,4162.416034010013400
6467,3390 - 4062,3390,4062,76,4640.470613117919100
6468,3390 - 3791,3390,3791,77,5465.139181397496000
6469,2823 - 2823,2823,2823,1,0.000000000000000
6470,2823 - 2544,2823,2544,2,642.362573846344500
6471,2823 - 3293,2823,3293,3,873.490587784961240
6472,2823 - 2822,2823,2822,4,1073.264858024729600
6473,2823 - 3292,2823,3292,5,1476.057899618344900
6474,2823 - 4057,2823,4057,6,1685.122760617743800
6475,2823 - 2542,2823,2542,7,1793.217409117978800
6476,2823 - 4062,2823,4062,8,1799.297930449282600
6477,2823 - 4055,2823,4055,9,2003.125417004470800
6478,2823 - 4054,2823,4054,10,2211.748678562522900
6479,2823 - 3660,2823,3660,11,2391.759869269471000
6480,2823 - 4061,2823,4061,12,2436.915759095204100
6481,2823 - 4052,2823,4052,13,2517.749997579464400
6482,2823 - 2568,2823,2568,14,2733.562054629150200
6483,2823 - 2569,2823,2569,15,2959.482916644015900
6484,2823 - 2498,2823,2498,16,3080.636522289486500
6485,2823 - 4059,2823,4059,17,3121.887345748453300
6486,2823 - 4060,2823,4060,18,3166.907028406497400
6487,2823 - 2571,2823,2571,19,3173.085794261874100
6488,2823 - 2565,2823,2565,20,3183.239616947752900
6489,2823 - 2563,2823,2563,21,3287.097673631807500
6490,2823 - 2539,2823,2539,22,3297.607286251326500
6491,2823 - 4051,2823,4051,23,3368.066072665386900
6492,2823 - 3390,2823,3390,24,3387.081104141671900
6493,2823 - 2562,2823,2562,25,3457.356232626576500
6494,2823 - 3619,2823,3619,26,3521.270682585802200
6495,2823 - 2495,2823,2495,27,3569.741031416890600
6496,2823 - 2496,2823,2496,28,3688.856043615665400
6497,2823 - 2494,2823,2494,29,3689.800939348414400
6498,2823 - 2707,2823,2707,30,3722.489484595232200
6499,2823 - 3291,2823,3291,31,3751.505908495427800
6500,2823 - 3684,2823,3684,32,3834.593821792440800
6501,2823 - 1001,2823,1001,33,3850.818177931568700
6502,2823 - 3294,2823,3294,34,3865.222574722034600
6503,2823 - 2561,2823,2561,35,3921.718737866906400
6504,2823 - 4047,2823,4047,36,3949.283982812495700
6505,2823 - 3455,2823,3455,37,4006.922238849022500
6506,2823 - 2497,2823,2497,38,4024.662935167655200
6507,2823 - 2499,2823,2499,39,4030.887805602646000
6508,2823 - 3621,2823,3621,40,4200.895232873104800
6509,2823 - 2537,2823,2537,41,4309.852056260101600
6510,2823 - 3513,2823,3513,42,4357.860810850731500
6511,2823 - 2502,2823,2502,43,4539.321240141878700
6512,2823 - 2552,2823,2552,44,4556.241446426569400
6513,2823 - 2501,2823,2501,45,4561.876956684202900
6514,2823 - 2549,2823,2549,46,4631.700610891379300
6515,2823 - 3685,2823,3685,47,4662.931887506387300
6516,2823 - 3635,2823,3635,48,4718.609031928398500
6517,2823 - 4048,2823,4048,49,4769.150377036012300
6518,2823 - 3687,2823,3687,50,4819.691750522695700
6519,2823 - 2566,2823,2566,51,4945.666070111601600
6520,2823 - 2540,2823,2540,52,5014.376073708899600
6521,2823 - 2567,2823,2567,53,5044.319505694742500
6522,2823 - 3799,2823,3799,54,5079.314103366428800
6523,2823 - 2570,2823,2570,55,5082.185354651734100
6524,2823 - 3798,2823,3798,56,5113.285647105865800
6525,2823 - 2503,2823,2503,57,5233.081099526221800
6526,2823 - 3797,2823,3797,58,5313.854981653820700
6527,2823 - 2575,2823,2575,59,5421.601455421700800
6528,2823 - 2547,2823,2547,60,5469.682596968568800
6529,2823 - 2504,2823,2504,61,5497.028916882703900
6530,2823 - 3794,2823,3794,62,5527.297485277389600
6531,2823 - 2548,2823,2548,63,5670.953639885344300
6532,2823 - 4050,2823,4050,64,5810.680419529708200
6533,2823 - 2711,2823,2711,65,5829.202360596521400
6534,2823 - 3795,2823,3795,66,5861.432780351930900
6535,2823 - 3792,2823,3792,67,5978.504240665396500
6536,2823 - 3841,2823,3841,68,6080.041806244060400
6537,2823 - 3838,2823,3838,69,6194.796418120763500
6538,2823 - 3686,2823,3686,70,6195.207938502533600
6539,2823 - 3793,2823,3793,71,6596.219398611659000
6540,2823 - 3790,2823,3790,72,6654.212107423943100
6541,2823 - 2574,2823,2574,73,6679.371125075082100
6542,2823 - 3377,2823,3377,74,6780.529554551272700
6543,2823 - 2572,2823,2572,75,7039.664918485783300
6544,2823 - 4058,2823,4058,76,7332.775902041246800
6545,2823 - 3791,2823,3791,77,8775.523856044364900
6546,2711 - 2711,2711,2711,1,0.000000000000000
6547,2711 - 3686,2711,3686,2,366.005577906012720
6548,2711 - 2575,2711,2575,3,725.041967653389520
6549,2711 - 2567,2711,2567,4,812.183486200267910
6550,2711 - 2574,2711,2574,5,850.168764478561680
6551,2711 - 2566,2711,2566,6,1130.783386344518200
6552,2711 - 2572,2711,2572,7,1210.462557889262100
6553,2711 - 2549,2711,2549,8,1270.213156090641000
6554,2711 - 2502,2711,2502,9,1289.881120454642100
6555,2711 - 4058,2711,4058,10,1503.573541444725800
6556,2711 - 2501,2711,2501,11,1534.848090676690400
6557,2711 - 2552,2711,2552,12,1535.268970191289300
6558,2711 - 3513,2711,3513,13,1611.124856984257300
6559,2711 - 3685,2711,3685,14,1747.195327834575200
6560,2711 - 4048,2711,4048,15,1790.055625496637700
6561,2711 - 2537,2711,2537,16,1863.609285727789300
6562,2711 - 3621,2711,3621,17,1934.501747453452500
6563,2711 - 2499,2711,2499,18,1947.016859377312400
6564,2711 - 3687,2711,3687,19,2006.814243236963000
6565,2711 - 3684,2711,3684,20,2067.319945189579800
6566,2711 - 2570,2711,2570,21,2103.090603112359500
6567,2711 - 3455,2711,3455,22,2134.067363345710900
6568,2711 - 2494,2711,2494,23,2216.502378135044600
6569,2711 - 2503,2711,2503,24,2253.986347986848200
6570,2711 - 3294,2711,3294,25,2290.108399303720900
6571,2711 - 2495,2711,2495,26,2397.742124617478600
6572,2711 - 2504,2711,2504,27,2480.174187773315700
6573,2711 - 4050,2711,4050,28,2482.205919492194400
6574,2711 - 3619,2711,3619,29,2599.098184593188800
6575,2711 - 2539,2711,2539,30,2608.781680062132600
6576,2711 - 4047,2711,4047,31,2611.552019661463000
6577,2711 - 3390,2711,3390,32,2699.421587292987600
6578,2711 - 4060,2711,4060,33,2772.392495273223600
6579,2711 - 2498,2711,2498,34,2824.294521457973100
6580,2711 - 2496,2711,2496,35,2826.726595442993600
6581,2711 - 2563,2711,2563,36,2863.198475889712900
6582,2711 - 3635,2711,3635,37,2910.511021114284600
6583,2711 - 2565,2711,2565,38,2959.650201172140000
6584,2711 - 2562,2711,2562,39,3023.079337203963900
6585,2711 - 2497,2711,2497,40,3108.094510242042800
6586,2711 - 1001,2711,1001,41,3201.645672549955600
6587,2711 - 3790,2711,3790,42,3217.050514362631000
6588,2711 - 3377,2711,3377,43,3343.367961489960600
6589,2711 - 3291,2711,3291,44,3384.781956962832300
6590,2711 - 2571,2711,2571,45,3385.961330982261600
6591,2711 - 2707,2711,2707,46,3393.843704429725700
6592,2711 - 2540,2711,2540,47,3443.214105223459700
6593,2711 - 2561,2711,2561,48,3523.844597156693000
6594,2711 - 4051,2711,4051,49,3580.671637310174400
6595,2711 - 3792,2711,3792,50,3603.603279846182900
6596,2711 - 3660,2711,3660,51,3711.903020381558700
6597,2711 - 2547,2711,2547,52,3803.722444374455300
6598,2711 - 3841,2711,3841,53,3857.840694599247900
6599,2711 - 2548,2711,2548,54,4000.027286148231300
6600,2711 - 3797,2711,3797,55,4023.562440973235900
6601,2711 - 2542,2711,2542,56,4051.794135429081100
6602,2711 - 4059,2711,4059,57,4165.474177198205300
6603,2711 - 2569,2711,2569,58,4170.692297951344700
6604,2711 - 3798,2711,3798,59,4272.354082453692200
6605,2711 - 3292,2711,3292,60,4364.027475222814200
6606,2711 - 3838,2711,3838,61,4375.011870409152800
6607,2711 - 4061,2711,4061,62,4389.590234664453400
6608,2711 - 2568,2711,2568,63,4403.808600845811300
6609,2711 - 4057,2711,4057,64,4450.090926452331600
6610,2711 - 3793,2711,3793,65,4516.373644935297300
6611,2711 - 3795,2711,3795,66,4537.663030567323400
6612,2711 - 4052,2711,4052,67,4802.310024956551400
6613,2711 - 3799,2711,3799,68,4816.356812605916300
6614,2711 - 3794,2711,3794,69,4871.798325641865600
6615,2711 - 3293,2711,3293,70,4961.678955737059400
6616,2711 - 2822,2711,2822,71,4988.740567499528900
6617,2711 - 4062,2711,4062,72,5027.208063310376000
6618,2711 - 4055,2711,4055,73,5034.134733960088900
6619,2711 - 3791,2711,3791,74,5338.362262983055200
6620,2711 - 4054,2711,4054,75,5346.659057706036000
6621,2711 - 2544,2711,2544,76,5423.838258144814100
6622,2711 - 2823,2711,2823,77,5829.202360596522300
6623,3685 - 3685,3685,3685,1,0.000000000000000
6624,3685 - 2501,3685,2501,2,337.499249566819120
6625,3685 - 2537,3685,2537,3,384.068204419218200
6626,3685 - 2552,3685,2552,4,660.415477436718110
6627,3685 - 2566,3685,2566,5,808.329097323447060
6628,3685 - 3294,3685,3294,6,818.672653231149870
6629,3685 - 3621,3685,3621,7,887.099737160422590
6630,3685 - 3455,3685,3455,8,906.501627938164120
6631,3685 - 4047,3685,4047,9,1056.709240352887700
6632,3685 - 2575,3685,2575,10,1112.088579496118400
6633,3685 - 3619,3685,3619,11,1171.291220886917500
6634,3685 - 3635,3685,3635,12,1183.571669587709300
6635,3685 - 3390,3685,3390,13,1311.939808100787300
6636,3685 - 2496,3685,2496,14,1317.137179549718400
6637,3685 - 2495,3685,2495,15,1336.724400551297100
6638,3685 - 2499,3685,2499,16,1367.791042264962000
6639,3685 - 2497,3685,2497,17,1374.230563482767400
6640,3685 - 4050,3685,4050,18,1442.446299612579700
6641,3685 - 1001,3685,1001,19,1470.929815773680000
6642,3685 - 2565,3685,2565,20,1538.213468180869100
6643,3685 - 2562,3685,2562,21,1550.965938149807500
6644,3685 - 3684,3685,3684,22,1638.427365440808400
6645,3685 - 2494,3685,2494,23,1646.725720066773200
6646,3685 - 3291,3685,3291,24,1653.566226776756600
6647,3685 - 2540,3685,2540,25,1725.394285502083900
6648,3685 - 2711,3685,2711,26,1747.195327834575400
6649,3685 - 2561,3685,2561,27,1792.628866970616900
6650,3685 - 2498,3685,2498,28,1825.828909678701400
6651,3685 - 2539,3685,2539,29,1829.609930780642800
6652,3685 - 2571,3685,2571,30,1837.409831318509500
6653,3685 - 4051,3685,4051,31,1857.176120874899000
6654,3685 - 3792,3685,3792,32,1888.415854971607100
6655,3685 - 2549,3685,2549,33,1931.402083139033900
6656,3685 - 2567,3685,2567,34,2001.568667910897100
6657,3685 - 3686,3685,3686,35,2025.719869192587800
6658,3685 - 2502,3685,2502,36,2052.033951063032900
6659,3685 - 2547,3685,2547,37,2088.535019499880000
6660,3685 - 3841,3685,3841,38,2142.653269724673000
6661,3685 - 3513,3685,3513,39,2248.976826360985800
6662,3685 - 2548,3685,2548,40,2284.839861273656000
6663,3685 - 3790,3685,3790,41,2293.062258113760000
6664,3685 - 3797,3685,3797,42,2308.375016098661000
6665,3685 - 3660,3685,3660,43,2325.650764962386800
6666,3685 - 4060,3685,4060,44,2416.211321909952400
6667,3685 - 3377,3685,3377,45,2419.379705241090100
6668,3685 - 2569,3685,2569,46,2445.589218628168100
6669,3685 - 4048,3685,4048,47,2501.518760752266600
6670,3685 - 2563,3685,2563,48,2507.017302526441700
6671,3685 - 2574,3685,2574,49,2509.883055765136800
6672,3685 - 3798,3685,3798,50,2557.166657579117300
6673,3685 - 3838,3685,3838,51,2659.824445534578000
6674,3685 - 2568,3685,2568,52,2681.388663819034300
6675,3685 - 3687,3685,3687,53,2718.277378492592100
6676,3685 - 3793,3685,3793,54,2801.186220060722900
6677,3685 - 2570,3685,2570,55,2814.553738367988400
6678,3685 - 3795,3685,3795,56,2822.475605692750400
6679,3685 - 2542,3685,2542,57,2869.714478388409100
6680,3685 - 2572,3685,2572,58,2870.176849175838000
6681,3685 - 2503,3685,2503,59,2965.449483242477100
6682,3685 - 2707,3685,2707,60,3037.662531066454400
6683,3685 - 4057,3685,4057,61,3068.305739397460500
6684,3685 - 4052,3685,4052,62,3097.325743112176500
6685,3685 - 3799,3685,3799,63,3101.169387731340100
6686,3685 - 3794,3685,3794,64,3156.610900767292600
6687,3685 - 4058,3685,4058,65,3163.287832731301000
6688,3685 - 2504,3685,2504,66,3229.397300598960100
6689,3685 - 3292,3685,3292,67,3393.803919989043600
6690,3685 - 4055,3685,4055,68,3416.973793987513100
6691,3685 - 2822,3685,2822,69,3606.955380444658700
6692,3685 - 4054,3685,4054,70,3641.674775861661100
6693,3685 - 4059,3685,4059,71,3805.756646803334200
6694,3685 - 2544,3685,2544,72,4042.122993093043500
6695,3685 - 3293,3685,3293,73,4412.452551429427300
6696,3685 - 3791,3685,3791,74,4414.374006734184100
6697,3685 - 2823,3685,2823,75,4662.931887506387300
6698,3685 - 4061,3685,4061,76,5101.053369920083200
6699,3685 - 4062,3685,4062,77,5738.671198566005800
6700,4052 - 4052,4052,4052,1,0.000000000000000
6701,4052 - 2568,4052,2568,2,415.937079293142060
6702,4052 - 4055,4052,4055,3,514.624580574993390
6703,4052 - 4054,4052,4054,4,544.349032749484990
6704,4052 - 2569,4052,2569,5,651.736524484008100
6705,4052 - 2542,4052,2542,6,868.107244534571240
6706,4052 - 4057,4052,4057,7,880.677048750820290
6707,4052 - 3660,4052,3660,8,1142.997303436963000
6708,4052 - 4051,4052,4051,9,1243.850571553077300
6709,4052 - 3292,4052,3292,10,1322.172073613919300
6710,4052 - 2571,4052,2571,11,1442.016861732990000
6711,4052 - 3291,4052,3291,12,1443.759516335419200
6712,4052 - 2822,4052,2822,13,1492.534951343834300
6713,4052 - 2561,4052,2561,14,1613.972345706897400
6714,4052 - 1001,4052,1001,15,1629.027915857296200
6715,4052 - 2497,4052,2497,16,1728.040639163208900
6716,4052 - 2562,4052,2562,17,1800.195968430288100
6717,4052 - 2565,4052,2565,18,1860.401773188410700
6718,4052 - 2544,4052,2544,19,1893.314739393019400
6719,4052 - 2498,4052,2498,20,1994.752316734578200
6720,4052 - 2496,4052,2496,21,1999.547891804257700
6721,4052 - 3390,4052,3390,22,2120.434625777563700
6722,4052 - 4060,4052,4060,23,2140.014692766528200
6723,4052 - 2539,4052,2539,24,2211.723080696418500
6724,4052 - 3619,4052,3619,25,2224.797064612362200
6725,4052 - 4047,4052,4047,26,2259.975831001088400
6726,4052 - 2563,4052,2563,27,2260.205337991838400
6727,4052 - 4059,4052,4059,28,2287.544215641546100
6728,4052 - 3293,4052,3293,29,2303.213403756302800
6729,4052 - 3635,4052,3635,30,2410.862639768389700
6730,4052 - 2495,4052,2495,31,2481.132231991983200
6731,4052 - 2823,4052,2823,32,2517.749997579464900
6732,4052 - 3799,4052,3799,33,2566.521476196020600
6733,4052 - 3294,4052,3294,34,2582.992518241830100
6734,4052 - 2494,4052,2494,35,2603.916733793506400
6735,4052 - 2540,4052,2540,36,2706.629681548892200
6736,4052 - 2707,4052,2707,37,2709.603602537326000
6737,4052 - 3798,4052,3798,38,2715.969553610659200
6738,4052 - 3684,4052,3684,39,2807.701486152471700
6739,4052 - 3455,4052,3455,40,2904.763709942939400
6740,4052 - 3797,4052,3797,41,2917.005464439215300
6741,4052 - 2499,4052,2499,42,2941.266039479738500
6742,4052 - 2537,4052,2537,43,3009.300026535962800
6743,4052 - 2547,4052,2547,44,3097.034055919560600
6744,4052 - 3685,4052,3685,45,3097.325743112176500
6745,4052 - 3621,4052,3621,46,3108.744179785198400
6746,4052 - 3794,4052,3794,47,3232.598677706384000
6747,4052 - 2548,4052,2548,48,3298.305098836336600
6748,4052 - 3513,4052,3513,49,3330.968475210762300
6749,4052 - 2552,4052,2552,50,3366.291397557261000
6750,4052 - 2501,4052,2501,51,3371.926907814894100
6751,4052 - 2502,4052,2502,52,3512.428904501909100
6752,4052 - 3795,4052,3795,53,3566.733972780925800
6753,4052 - 2549,4052,2549,54,3604.808275251410100
6754,4052 - 3792,4052,3792,55,3605.855699616388400
6755,4052 - 3841,4052,3841,56,3707.393265195053600
6756,4052 - 4048,4052,4048,57,3742.258041396043200
6757,4052 - 2566,4052,2566,58,3768.506695001131900
6758,4052 - 3838,4052,3838,59,3900.097610549758900
6759,4052 - 3687,4052,3687,60,3959.016659136368600
6760,4052 - 2567,4052,2567,61,4017.427170054773300
6761,4052 - 2570,4052,2570,62,4055.293019011765000
6762,4052 - 4062,4052,4062,63,4102.752007951675300
6763,4052 - 2575,4052,2575,64,4201.350291612294300
6764,4052 - 2503,4052,2503,65,4206.188763886252700
6765,4052 - 3793,4052,3793,66,4301.520591040653000
6766,4052 - 4061,4052,4061,67,4311.147414913759300
6767,4052 - 2504,4052,2504,68,4470.136581242734800
6768,4052 - 4050,4052,4050,69,4492.067782309255600
6769,4052 - 2711,4052,2711,70,4802.310024956552300
6770,4052 - 3686,4052,3686,71,5114.981581308765300
6771,4052 - 3790,4052,3790,72,5342.683740810435700
6772,4052 - 3377,4052,3377,73,5469.001187937765300
6773,4052 - 2574,4052,2574,74,5599.144767881313800
6774,4052 - 2572,4052,2572,75,5959.438561292015000
6775,4052 - 4058,4052,4058,76,6252.549544847477600
6776,4052 - 3791,4052,3791,77,7009.477278940396900
6777,3621 - 3621,3621,3621,1,0.000000000000000
6778,3621 - 3455,3621,3455,2,204.357047913258670
6779,3621 - 2499,3621,2499,3,480.691305104539880
6780,3621 - 2552,3621,2552,4,519.646332167263380
6781,3621 - 3294,3621,3294,5,532.094424198068510
6782,3621 - 2537,3621,2537,6,534.019905914136870
6783,3621 - 2495,3621,2495,7,631.154201456215560
6784,3621 - 2501,3621,2501,8,647.487835619037700
6785,3621 - 3684,3621,3684,9,751.327628280385850
6786,3621 - 2494,3621,2494,10,759.625982906351060
6787,3621 - 2566,3621,2566,11,817.331655419934350
6788,3621 - 4047,3621,4047,12,853.538044555810530
6789,3621 - 3619,3621,3619,13,884.712991853836230
6790,3621 - 3685,3621,3685,14,887.099737160422820
6791,3621 - 2539,3621,2539,15,942.802523075438440
6792,3621 - 3390,3621,3390,16,988.309554007635030
6793,3621 - 2549,3621,2549,17,1044.302345978611400
6794,3621 - 2496,3621,2496,18,1112.341402703641300
6795,3621 - 2498,3621,2498,19,1120.258710583620100
6796,3621 - 2502,3621,2502,20,1164.934213902610500
6797,3621 - 3635,3621,3635,21,1208.649041926632000
6798,3621 - 2565,3621,2565,22,1250.672238823787700
6799,3621 - 2575,3621,2575,23,1299.394999114995700
6800,3621 - 2562,3621,2562,24,1311.967303918610900
6801,3621 - 3513,3621,3513,25,1361.877089200563700
6802,3621 - 2497,3621,2497,26,1393.519306576690000
6803,3621 - 1001,3621,1001,27,1488.710981506602600
6804,3621 - 4060,3621,4060,28,1529.111584749529400
6805,3621 - 2567,3621,2567,29,1529.632647167474300
6806,3621 - 4048,3621,4048,30,1614.419023591844100
6807,3621 - 2563,3621,2563,31,1619.917565366018600
6808,3621 - 3291,3621,3291,32,1673.395945836479500
6809,3621 - 2571,3621,2571,33,1674.849297696908700
6810,3621 - 2540,3621,2540,34,1752.297926549006700
6811,3621 - 2561,3621,2561,35,1812.458586030339800
6812,3621 - 3687,3621,3687,36,1831.177641332169300
6813,3621 - 4051,3621,4051,37,1869.303863462821700
6814,3621 - 4050,3621,4050,38,1896.291298464543400
6815,3621 - 2570,3621,2570,39,1927.454001207565900
